sym,fy,sales,sales_src,pat,pat_src,networth,networth_src,total_assets,total_assets_src,total_debt,total_debt_src,capex
MANYAVAR,2016,504.44070677383945,legacy_rescaled,91.56224699950286,legacy_rescaled,232.8207695291575,legacy_rescaled,364.0675820454405,legacy_rescaled,22.037495599715328,legacy_rescaled,-24.200000000000003
MANYAVAR,2017,596.5600545306469,legacy_rescaled,107.17129465236843,legacy_rescaled,329.0449600088664,legacy_rescaled,491.65972538636777,legacy_rescaled,8.679289397498179,legacy_rescaled,-21.610000000000007
MANYAVAR,2018,758.0,vistas,148.0,vistas,705.0,vistas,939.0,vistas,13.0,vistas,-282.52000000000004
MANYAVAR,2019,801.0,vistas,182.0,vistas,888.0,vistas,1146.0,vistas,0.0,vistas,-5.76
MANYAVAR,2020,916.0,vistas,237.0,vistas,1066.0,vistas,1591.0,vistas,316.0,vistas,-18.42
MANYAVAR,2021,565.0,vistas,133.0,vistas,1092.0,vistas,1624.0,vistas,292.0,vistas,15.07
MANYAVAR,2022,1041.0,vistas,315.0,vistas,1082.0,vistas,1768.0,vistas,279.0,vistas,11.03
MANYAVAR,2023,1355.0,vistas,429.0,vistas,1400.0,vistas,2165.0,vistas,293.0,vistas,5.65
MANYAVAR,2024,1368.0,vistas,414.0,vistas,1527.0,vistas,2463.0,vistas,463.0,vistas,1.2700000000000005
MANYAVAR,2025,1386.9218512092348,legacy_rescaled,394.5118244442866,legacy_rescaled,1785.0891442082125,legacy_rescaled,2746.410886029185,legacy_rescaled,489.0480813486459,legacy_rescaled,-0.69
MAPMYINDIA,2018,,,,,,,277.482042111626,legacy_rescaled,,,-9.0
MAPMYINDIA,2019,135.0,vistas,34.0,vistas,156.0,vistas,340.0,vistas,154.0,vistas,-3.33
MAPMYINDIA,2020,149.0,vistas,23.0,vistas,169.0,vistas,358.0,vistas,151.0,vistas,-5.4
MAPMYINDIA,2021,152.0,vistas,60.0,vistas,229.0,vistas,428.0,vistas,149.0,vistas,-2.21
MAPMYINDIA,2022,200.0,vistas,87.0,vistas,446.0,vistas,518.0,vistas,19.0,vistas,-14.39
MAPMYINDIA,2023,281.0,vistas,108.0,vistas,542.0,vistas,673.0,vistas,29.0,vistas,-25.36
MAPMYINDIA,2024,379.0,vistas,134.0,vistas,659.0,vistas,794.0,vistas,26.0,vistas,-27.38
MAPMYINDIA,2025,463.0,vistas,148.0,vistas,791.0,vistas,944.0,vistas,30.0,vistas,-60.56
MAPMYINDIA,2026,474.0,vistas,134.0,vistas,905.0,vistas,1036.0,vistas,7.0,vistas,
MARATHON,2016,197.0,vistas,83.0,vistas,595.0,vistas,604.0,vistas,0.0,vistas,
MARATHON,2017,193.0,vistas,84.0,vistas,676.0,vistas,696.0,vistas,11.0,vistas,
MARATHON,2018,69.0,vistas,39.0,vistas,550.0,vistas,885.0,vistas,208.0,vistas,
MARATHON,2019,82.0,vistas,32.0,vistas,607.0,vistas,1497.0,vistas,429.0,vistas,
MARATHON,2020,241.0,vistas,25.0,vistas,593.0,vistas,1617.0,vistas,567.0,vistas,
MARATHON,2021,206.0,vistas,16.0,vistas,609.0,vistas,1699.0,vistas,739.0,vistas,
MARATHON,2022,306.0,vistas,39.0,vistas,649.0,vistas,2139.0,vistas,1087.0,vistas,
MARATHON,2023,717.0,vistas,124.0,vistas,785.0,vistas,2153.0,vistas,869.0,vistas,
MARATHON,2024,705.0,vistas,169.0,vistas,1006.0,vistas,2248.0,vistas,761.0,vistas,
MARATHON,2025,580.0,vistas,191.0,vistas,1187.0,vistas,2097.0,vistas,560.0,vistas,
MARATHON,2026,496.0,vistas,206.0,vistas,2275.0,vistas,2760.0,vistas,99.0,vistas,
MARICO,2000,598.8571234256927,legacy_rescaled,38.37738775510204,legacy_rescaled,142.23,legacy_rescaled,216.19,legacy_rescaled,3.28,legacy_rescaled,-33.769999999999996
MARICO,2001,606.237307304786,legacy_rescaled,47.70024489795919,legacy_rescaled,171.2,legacy_rescaled,261.40999999999997,legacy_rescaled,3.64,legacy_rescaled,-42.010000000000005
MARICO,2002,642.5563098236776,legacy_rescaled,51.39865306122449,legacy_rescaled,197.17,legacy_rescaled,287.46,legacy_rescaled,5.05,legacy_rescaled,-31.56
MARICO,2003,715.3328664987406,legacy_rescaled,57.115306122448985,legacy_rescaled,163.97,legacy_rescaled,296.8,legacy_rescaled,11.99,legacy_rescaled,-31.01
MARICO,2004,820.6505843828716,legacy_rescaled,60.85469387755102,legacy_rescaled,184.24,legacy_rescaled,303.9,legacy_rescaled,11.06,legacy_rescaled,-24.13
MARICO,2005,930.1802720403023,legacy_rescaled,71.49914285714287,legacy_rescaled,216.92,legacy_rescaled,403.12,legacy_rescaled,65.72,legacy_rescaled,-48.28
MARICO,2006,1056.631732997481,legacy_rescaled,87.93195918367347,legacy_rescaled,261.48,legacy_rescaled,679.8499999999999,legacy_rescaled,239.65,legacy_rescaled,-279.55
MARICO,2007,1438.0921007556676,legacy_rescaled,101.02493877551021,legacy_rescaled,192.37,legacy_rescaled,726.0,legacy_rescaled,250.97,legacy_rescaled,-299.97
MARICO,2008,1759.6427405541563,legacy_rescaled,164.20522448979594,legacy_rescaled,314.62,legacy_rescaled,967.8299999999999,legacy_rescaled,357.94,legacy_rescaled,-161.41
MARICO,2009,2206.130010075567,legacy_rescaled,204.6930612244898,legacy_rescaled,453.56,legacy_rescaled,1142.25,legacy_rescaled,374.27,legacy_rescaled,-79.0
MARICO,2010,2457.6843627204034,legacy_rescaled,246.03122448979593,legacy_rescaled,653.96,legacy_rescaled,1526.0,legacy_rescaled,445.88,legacy_rescaled,-152.6
MARICO,2011,2895.719982367758,legacy_rescaled,260.1794285714286,legacy_rescaled,915.48,legacy_rescaled,2233.13,legacy_rescaled,774.15,legacy_rescaled,-130.9
MARICO,2012,3675.931962216625,legacy_rescaled,325.7365306122449,legacy_rescaled,1143.01,legacy_rescaled,2617.02,legacy_rescaled,784.8,legacy_rescaled,-103.09
MARICO,2013,4245.388428211587,legacy_rescaled,378.20065306122456,legacy_rescaled,1981.5,legacy_rescaled,3707.23,legacy_rescaled,871.87,legacy_rescaled,-970.36
MARICO,2014,4328.833460957179,legacy_rescaled,489.111918367347,legacy_rescaled,1360.63,legacy_rescaled,2964.95,legacy_rescaled,679.79,legacy_rescaled,-72.25
MARICO,2015,5733.0,vistas,585.0,vistas,1824.0,vistas,3125.0,vistas,428.0,vistas,-58.07
MARICO,2016,6017.0,vistas,723.0,vistas,2017.0,vistas,3358.0,vistas,331.0,vistas,-87.75999999999999
MARICO,2017,5918.0,vistas,811.0,vistas,2326.0,vistas,3623.0,vistas,239.0,vistas,-98.05000000000001
MARICO,2018,6322.0,vistas,827.0,vistas,2543.0,vistas,4072.0,vistas,312.0,vistas,-132.0
MARICO,2019,7334.0,vistas,1131.0,vistas,2975.0,vistas,4896.0,vistas,352.0,vistas,-149.0
MARICO,2020,7315.0,vistas,1043.0,vistas,3023.0,vistas,4964.0,vistas,338.0,vistas,-183.0
MARICO,2021,8048.0,vistas,1199.0,vistas,3240.0,vistas,5426.0,vistas,511.0,vistas,-136.0
MARICO,2022,9512.0,vistas,1255.0,vistas,3348.0,vistas,5677.0,vistas,479.0,vistas,-129.0
MARICO,2023,9764.0,vistas,1322.0,vistas,3799.0,vistas,6800.0,vistas,608.0,vistas,-157.0
MARICO,2024,9653.0,vistas,1502.0,vistas,3832.0,vistas,7353.0,vistas,528.0,vistas,-135.0
MARICO,2025,10831.0,vistas,1658.0,vistas,3975.0,vistas,8281.0,vistas,554.0,vistas,-122.0
MARICO,2026,13611.0,vistas,1813.0,vistas,4210.0,vistas,10075.0,vistas,557.0,vistas,
MARINE,2015,236.0,vistas,9.0,vistas,53.0,vistas,143.0,vistas,24.0,vistas,
MARINE,2016,250.0,vistas,9.0,vistas,63.0,vistas,149.0,vistas,32.0,vistas,
MARINE,2017,272.0,vistas,11.0,vistas,75.0,vistas,227.0,vistas,40.0,vistas,
MARINE,2018,369.0,vistas,16.0,vistas,96.0,vistas,354.0,vistas,46.0,vistas,
MARINE,2019,400.0,vistas,9.0,vistas,155.0,vistas,373.0,vistas,57.0,vistas,
MARINE,2020,263.0,vistas,6.0,vistas,151.0,vistas,383.0,vistas,56.0,vistas,
MARINE,2021,251.0,vistas,14.0,vistas,163.0,vistas,383.0,vistas,58.0,vistas,
MARINE,2022,376.0,vistas,13.0,vistas,175.0,vistas,373.0,vistas,37.0,vistas,
MARINE,2023,443.0,vistas,17.0,vistas,208.0,vistas,466.0,vistas,66.0,vistas,
MARINE,2024,622.0,vistas,26.0,vistas,251.0,vistas,616.0,vistas,97.0,vistas,
MARINE,2025,767.0,vistas,38.0,vistas,404.0,vistas,725.0,vistas,55.0,vistas,
MARINE,2026,877.0,vistas,59.0,vistas,493.0,vistas,890.0,vistas,89.0,vistas,
MARKOLINES,2022,187.0,vistas,10.0,vistas,71.0,vistas,136.0,vistas,27.0,vistas,
MARKOLINES,2023,312.0,vistas,16.0,vistas,86.0,vistas,188.0,vistas,31.0,vistas,
MARKOLINES,2024,347.0,vistas,17.0,vistas,102.0,vistas,240.0,vistas,59.0,vistas,
MARKOLINES,2025,306.0,vistas,23.0,vistas,177.0,vistas,316.0,vistas,63.0,vistas,
MARKOLINES,2026,348.0,vistas,26.0,vistas,202.0,vistas,339.0,vistas,86.0,vistas,
MARKSANS,2000,,,,,,,44.55963713650541,legacy_rescaled,,,-5.04
MARKSANS,2001,,,,,,,56.96953607869643,legacy_rescaled,,,-13.31
MARKSANS,2002,,,,,,,74.09939658471836,legacy_rescaled,,,-8.98
MARKSANS,2003,54.7758592762966,legacy_rescaled,-7.061765183941052,legacy_rescaled,10.949827832895709,legacy_rescaled,70.88942272457065,legacy_rescaled,43.26110297706198,legacy_rescaled,-8.4
MARKSANS,2004,137.6595937672098,legacy_rescaled,8.39914395622257,legacy_rescaled,20.749673747268126,legacy_rescaled,182.3785148329411,legacy_rescaled,95.33650561249391,legacy_rescaled,-4.930000000000001
MARKSANS,2005,245.92140982863063,legacy_rescaled,20.830687544021238,legacy_rescaled,88.79860379553782,legacy_rescaled,234.9880864162344,legacy_rescaled,89.7938018545632,legacy_rescaled,-27.56
MARKSANS,2006,289.8980854579027,legacy_rescaled,23.49531343121851,legacy_rescaled,106.12833131554535,legacy_rescaled,466.9261976694001,legacy_rescaled,304.0183016105417,legacy_rescaled,-31.65
MARKSANS,2007,231.69248544926407,legacy_rescaled,6.8692636939914395,legacy_rescaled,112.91822455621768,legacy_rescaled,498.905937248068,legacy_rescaled,318.87554904831626,legacy_rescaled,-22.27
MARKSANS,2008,257.400542075653,legacy_rescaled,15.653410630113235,legacy_rescaled,128.34798194996935,legacy_rescaled,565.0253988159707,legacy_rescaled,340.8962908735969,legacy_rescaled,-139.83
MARKSANS,2009,356.0730830282808,legacy_rescaled,-8.29782738256488,legacy_rescaled,136.78784924765333,legacy_rescaled,641.5847753682788,legacy_rescaled,396.72352367008295,legacy_rescaled,-125.68
MARKSANS,2010,359.34283585474094,legacy_rescaled,-10.030340792111394,legacy_rescaled,147.59767928177232,legacy_rescaled,657.7946433660964,legacy_rescaled,424.23694485114686,legacy_rescaled,-26.87
MARKSANS,2011,304.55697733432675,legacy_rescaled,-146.79758357262824,legacy_rescaled,-78.61876385591422,legacy_rescaled,491.8859944137263,legacy_rescaled,135.05588091752074,legacy_rescaled,12.94
MARKSANS,2012,355.52312460181196,legacy_rescaled,-181.15403369995124,legacy_rescaled,-181.56714517067343,legacy_rescaled,385.0468644392147,legacy_rescaled,178.88726207906296,legacy_rescaled,-5.28
MARKSANS,2013,438.3868606044899,legacy_rescaled,46.504307308880094,legacy_rescaled,72.9788525337652,legacy_rescaled,401.23673259989744,legacy_rescaled,162.89946315275742,legacy_rescaled,-6.42
MARKSANS,2014,629.9523794097638,legacy_rescaled,72.83648480251395,legacy_rescaled,128.6779767613717,legacy_rescaled,490.08600907158734,legacy_rescaled,159.8179599804783,legacy_rescaled,-5.21
MARKSANS,2015,797.0,vistas,112.0,vistas,367.0,vistas,676.0,vistas,101.0,vistas,-36.47
MARKSANS,2016,893.0,vistas,83.0,vistas,442.0,vistas,722.0,vistas,100.0,vistas,-131.87
MARKSANS,2017,767.0,vistas,11.0,vistas,433.0,vistas,752.0,vistas,110.0,vistas,-27.75
MARKSANS,2018,913.0,vistas,36.0,vistas,471.0,vistas,731.0,vistas,118.0,vistas,-38.94
MARKSANS,2019,1000.0,vistas,80.0,vistas,543.0,vistas,802.0,vistas,100.0,vistas,-13.15
MARKSANS,2020,1134.0,vistas,121.0,vistas,636.0,vistas,902.0,vistas,30.0,vistas,-59.629999999999995
MARKSANS,2021,1376.0,vistas,239.0,vistas,887.0,vistas,1228.0,vistas,34.0,vistas,-45.91
MARKSANS,2022,1491.0,vistas,187.0,vistas,1202.0,vistas,1636.0,vistas,111.0,vistas,-46.3
MARKSANS,2023,1852.0,vistas,265.0,vistas,1745.0,vistas,2190.0,vistas,123.0,vistas,-79.86
MARKSANS,2024,2177.0,vistas,315.0,vistas,2065.0,vistas,2681.0,vistas,244.0,vistas,-207.99
MARKSANS,2025,2623.0,vistas,383.0,vistas,2467.0,vistas,3240.0,vistas,322.0,vistas,-171.67
MARKSANS,2026,2951.0,vistas,420.0,vistas,3023.0,vistas,3861.0,vistas,343.0,vistas,
MARSONS,2011,106.0,vistas,5.0,vistas,51.0,vistas,137.0,vistas,38.0,vistas,
MARSONS,2012,,,,,52.0,vistas,133.0,vistas,37.0,vistas,
MARSONS,2016,,,,,53.0,vistas,227.0,vistas,71.0,vistas,
MARSONS,2017,100.0,vistas,-10.0,vistas,43.0,vistas,163.0,vistas,76.0,vistas,
MARSONS,2018,17.0,vistas,-92.0,vistas,-49.0,vistas,73.0,vistas,86.0,vistas,
MARSONS,2019,0.0,vistas,-22.0,vistas,-69.0,vistas,38.0,vistas,84.0,vistas,
MARSONS,2024,6.0,vistas,1.0,vistas,14.0,vistas,30.0,vistas,9.0,vistas,
MARSONS,2025,168.0,vistas,28.0,vistas,122.0,vistas,152.0,vistas,3.0,vistas,
MARSONS,2026,245.0,vistas,46.0,vistas,217.0,vistas,291.0,vistas,1.0,vistas,
MARUTI,2000,6989.5,legacy_rescaled,394.83021260126253,legacy_rescaled,2912.093816160248,legacy_rescaled,4874.205761676846,legacy_rescaled,546.3365093113902,legacy_rescaled,
MARUTI,2001,6716.9,legacy_rescaled,-350.2905105722306,legacy_rescaled,2642.4943886554224,legacy_rescaled,5020.705934851041,legacy_rescaled,1112.5816370723255,legacy_rescaled,-586.8000000000001
MARUTI,2002,7074.6,legacy_rescaled,128.1033912103458,legacy_rescaled,2707.2942510527246,legacy_rescaled,4828.505707655955,legacy_rescaled,656.2841056734517,legacy_rescaled,-213.5
MARUTI,2003,7180.1,legacy_rescaled,157.94669620574143,legacy_rescaled,3097.9934214018913,legacy_rescaled,5239.706193725776,legacy_rescaled,456.19748809008223,legacy_rescaled,-93.10000000000001
MARUTI,2004,9154.6,legacy_rescaled,780.7354384372762,legacy_rescaled,3654.892238825621,legacy_rescaled,5719.306760649622,legacy_rescaled,331.9436985708099,legacy_rescaled,-145.3
MARUTI,2005,10994.9,legacy_rescaled,1079.5824714062646,legacy_rescaled,4469.190509660856,legacy_rescaled,6541.407732434641,legacy_rescaled,334.5448245993936,legacy_rescaled,-487.90000000000003
MARUTI,2006,12106.9,legacy_rescaled,1494.1012291636082,legacy_rescaled,5572.988165743299,legacy_rescaled,8411.90994350857,legacy_rescaled,669.8899956691208,legacy_rescaled,-406.3
MARUTI,2007,14830.8,legacy_rescaled,1901.3752841578917,legacy_rescaled,7006.485121708312,legacy_rescaled,10361.412247966535,legacy_rescaled,670.790385448246,legacy_rescaled,-1167.8999999999999
MARUTI,2008,18059.5,legacy_rescaled,2105.0792794957006,legacy_rescaled,8627.081680366771,legacy_rescaled,12587.914879859665,legacy_rescaled,939.9068860978778,legacy_rescaled,-1735.9
MARUTI,2009,20662.2,legacy_rescaled,1316.198116439118,legacy_rescaled,9565.279688100552,legacy_rescaled,14001.416550724673,legacy_rescaled,759.1286271113034,legacy_rescaled,-1698.9
MARUTI,2010,29591.5,legacy_rescaled,3098.127124789245,legacy_rescaled,12182.574130268136,legacy_rescaled,16883.5199575871,legacy_rescaled,905.892161108705,legacy_rescaled,-1330.9
MARUTI,2011,37155.8,legacy_rescaled,2854.388536703635,legacy_rescaled,14308.769615285792,legacy_rescaled,19106.322585106547,legacy_rescaled,454.19662191424857,legacy_rescaled,-2386.1
MARUTI,2012,36089.9,legacy_rescaled,1822.8037430990225,legacy_rescaled,15674.6667147993,legacy_rescaled,23099.227305019453,legacy_rescaled,1421.4153313122563,legacy_rescaled,-2984.9
MARUTI,2013,44304.4,legacy_rescaled,2646.191608055626,legacy_rescaled,19027.759594496743,legacy_rescaled,27517.032527196625,legacy_rescaled,1569.4794283239496,legacy_rescaled,-3528.7
MARUTI,2014,44396.3,legacy_rescaled,3066.8348792412376,legacy_rescaled,21496.35435242854,legacy_rescaled,31475.5372064461,legacy_rescaled,2004.967951494153,legacy_rescaled,-3536.0
MARUTI,2015,50801.0,vistas,3809.0,vistas,24318.0,vistas,34477.0,vistas,666.0,vistas,-3041.7000000000003
MARUTI,2016,57589.0,vistas,5497.0,vistas,30616.0,vistas,42726.0,vistas,231.0,vistas,-2456.2999999999997
MARUTI,2017,68085.0,vistas,7511.0,vistas,37075.0,vistas,51960.0,vistas,484.0,vistas,-3352.8999999999996
MARUTI,2018,79809.0,vistas,7881.0,vistas,42559.0,vistas,60248.0,vistas,121.0,vistas,-3885.2
MARUTI,2019,86068.0,vistas,7651.0,vistas,47092.0,vistas,63969.0,vistas,160.0,vistas,-4702.5
MARUTI,2020,75660.0,vistas,5678.0,vistas,49413.0,vistas,63628.0,vistas,184.0,vistas,-3415.0
MARUTI,2021,70372.0,vistas,4389.0,vistas,52501.0,vistas,71376.0,vistas,541.0,vistas,-2393.6000000000004
MARUTI,2022,88330.0,vistas,3880.0,vistas,55333.0,vistas,74656.0,vistas,426.0,vistas,-3469.2000000000003
MARUTI,2023,117571.0,vistas,8211.0,vistas,61791.0,vistas,84597.0,vistas,1247.0,vistas,-6247.7
MARUTI,2024,141858.0,vistas,13488.0,vistas,85636.0,vistas,115304.0,vistas,119.0,vistas,-9155.3
MARUTI,2025,152913.0,vistas,14500.0,vistas,96240.0,vistas,131971.0,vistas,87.0,vistas,-10603.1
MARUTI,2026,183316.0,vistas,14680.0,vistas,107156.0,vistas,148881.0,vistas,102.0,vistas,
MASFIN,2009,,,7.331855648680473,legacy_rescaled,21.712208021154694,legacy_rescaled,270.80221664135223,legacy_rescaled,,,
MASFIN,2010,,,13.359146637112973,legacy_rescaled,25.97264128555446,legacy_rescaled,370.19670060303474,legacy_rescaled,,,
MASFIN,2011,,,16.908776061508622,legacy_rescaled,33.08336440993999,legacy_rescaled,478.7215964629983,legacy_rescaled,,,
MASFIN,2012,,,20.357276442474195,legacy_rescaled,43.604434349255854,legacy_rescaled,604.0672511541874,legacy_rescaled,,,
MASFIN,2013,,,27.628454665096626,legacy_rescaled,54.855578533410174,legacy_rescaled,801.8561739627352,legacy_rescaled,,,
MASFIN,2014,,,32.97818106254762,legacy_rescaled,77.47787910634979,legacy_rescaled,1133.1711205016766,legacy_rescaled,,,
MASFIN,2015,,,41.0,vistas,104.0,vistas,1572.0,vistas,,,
MASFIN,2016,,,55.0,vistas,138.0,vistas,1947.0,vistas,,,
MASFIN,2017,,,69.0,vistas,284.0,vistas,2200.0,vistas,,,
MASFIN,2018,,,105.0,vistas,780.0,vistas,2898.0,vistas,,,
MASFIN,2019,,,155.0,vistas,916.0,vistas,3990.0,vistas,,,
MASFIN,2020,,,168.0,vistas,987.0,vistas,4820.0,vistas,,,
MASFIN,2021,,,146.0,vistas,1180.0,vistas,5430.0,vistas,,,
MASFIN,2022,,,161.0,vistas,1350.0,vistas,6309.0,vistas,,,
MASFIN,2023,,,206.0,vistas,1519.0,vistas,8015.0,vistas,,,
MASFIN,2024,,,254.0,vistas,1783.0,vistas,9547.0,vistas,,,
MASFIN,2025,,,314.0,vistas,2608.0,vistas,12199.0,vistas,,,
MASFIN,2026,,,376.0,vistas,2974.0,vistas,13747.0,vistas,,,
MASTEK,2000,92.89381604118974,legacy_rescaled,30.676256858964848,legacy_rescaled,59.03561817976607,legacy_rescaled,86.94246695285231,legacy_rescaled,4.030443208892425,legacy_rescaled,-23.169999999999998
MASTEK,2001,82.2245262978152,legacy_rescaled,14.06643927035444,legacy_rescaled,68.42333121461795,legacy_rescaled,91.11258527805813,legacy_rescaled,0.0,legacy_rescaled,-24.730000000000004
MASTEK,2002,286.8709029500207,legacy_rescaled,42.98828414652231,legacy_rescaled,108.47357447086569,legacy_rescaled,169.33480479786613,legacy_rescaled,1.130124274453707,legacy_rescaled,-7.84
MASTEK,2003,372.0252342101684,legacy_rescaled,50.85718522912649,legacy_rescaled,154.47236858519312,legacy_rescaled,218.96621306644286,legacy_rescaled,0.9601055782969546,legacy_rescaled,-41.050000000000004
MASTEK,2004,442.44054664957184,legacy_rescaled,29.71081121162687,legacy_rescaled,175.60721986919407,legacy_rescaled,297.2184334375113,legacy_rescaled,1.130124274453707,legacy_rescaled,-25.759999999999998
MASTEK,2005,566.9722565502152,legacy_rescaled,59.02713925552424,legacy_rescaled,210.80864435877177,legacy_rescaled,354.8000672901136,legacy_rescaled,1.600175963828258,legacy_rescaled,-39.41
MASTEK,2006,688.3041794612805,legacy_rescaled,74.21474121310987,legacy_rescaled,276.62261124740854,legacy_rescaled,482.2536837283586,legacy_rescaled,1.1201231746797806,legacy_rescaled,-43.76
MASTEK,2007,794.377118165795,legacy_rescaled,90.14978496218299,legacy_rescaled,351.56435449474577,legacy_rescaled,537.2152432375462,legacy_rescaled,0.37004069163528464,legacy_rescaled,-38.11
MASTEK,2008,893.9204915447018,legacy_rescaled,126.59795343318996,legacy_rescaled,394.78382568714693,legacy_rescaled,755.6714418325611,legacy_rescaled,87.82965821462349,legacy_rescaled,-170.39999999999998
MASTEK,2009,942.5372551176043,legacy_rescaled,143.75797122942308,legacy_rescaled,508.366155600834,legacy_rescaled,805.1228449935749,legacy_rescaled,70.3877402088955,legacy_rescaled,-43.690000000000005
MASTEK,2010,713.7824833657962,legacy_rescaled,70.2699095358149,legacy_rescaled,547.6465863930949,legacy_rescaled,844.8739729137023,legacy_rescaled,42.0546245493614,legacy_rescaled,-22.47
MASTEK,2011,594.0604532838624,legacy_rescaled,-35.275100103811354,legacy_rescaled,490.5904859778663,legacy_rescaled,645.1583060727299,legacy_rescaled,18.402023584024963,legacy_rescaled,-28.05
MASTEK,2012,733.471172686044,legacy_rescaled,10.640664392703542,legacy_rescaled,535.4395601784473,legacy_rescaled,757.4414920569288,legacy_rescaled,7.130784138809674,legacy_rescaled,-9.59
MASTEK,2013,683.314511624407,legacy_rescaled,33.88402788076523,legacy_rescaled,532.7802080301293,legacy_rescaled,741.6110428751524,legacy_rescaled,1.6101770636021846,legacy_rescaled,-17.96
MASTEK,2014,922.9585584751233,legacy_rescaled,50.15126798161055,legacy_rescaled,560.0535638970898,legacy_rescaled,753.7613876356442,legacy_rescaled,1.8802067574982029,legacy_rescaled,-26.56
MASTEK,2015,1013.0,vistas,18.0,vistas,596.0,vistas,832.0,vistas,29.0,vistas,-48.49
MASTEK,2016,527.0,vistas,14.0,vistas,320.0,vistas,428.0,vistas,0.0,vistas,-31.84
MASTEK,2017,560.0,vistas,32.0,vistas,469.0,vistas,705.0,vistas,66.0,vistas,-77.16000000000001
MASTEK,2018,817.0,vistas,70.0,vistas,549.0,vistas,821.0,vistas,70.0,vistas,-15.379999999999999
MASTEK,2019,1033.0,vistas,101.0,vistas,716.0,vistas,966.0,vistas,70.0,vistas,-14.84
MASTEK,2020,1071.0,vistas,114.0,vistas,790.0,vistas,1888.0,vistas,335.0,vistas,-425.36
MASTEK,2021,1722.0,vistas,252.0,vistas,859.0,vistas,2277.0,vistas,273.0,vistas,-11.57
MASTEK,2022,2184.0,vistas,333.0,vistas,1071.0,vistas,2467.0,vistas,203.0,vistas,-202.60999999999999
MASTEK,2023,2563.0,vistas,310.0,vistas,1683.0,vistas,3111.0,vistas,404.0,vistas,17.89
MASTEK,2024,3055.0,vistas,311.0,vistas,2087.0,vistas,3652.0,vistas,519.0,vistas,-29.49
MASTEK,2025,3455.0,vistas,376.0,vistas,2462.0,vistas,3848.0,vistas,583.0,vistas,-18.82
MASTEK,2026,3699.0,vistas,404.0,vistas,2992.0,vistas,4309.0,vistas,438.0,vistas,
MASTERTR,2015,115.0,vistas,9.0,vistas,167.0,vistas,418.0,vistas,139.0,vistas,
MASTERTR,2016,104.0,vistas,4.0,vistas,171.0,vistas,428.0,vistas,85.0,vistas,
MASTERTR,2017,109.0,vistas,6.0,vistas,177.0,vistas,464.0,vistas,75.0,vistas,
MASTERTR,2018,150.0,vistas,10.0,vistas,185.0,vistas,491.0,vistas,69.0,vistas,
MASTERTR,2019,134.0,vistas,17.0,vistas,207.0,vistas,574.0,vistas,69.0,vistas,
MASTERTR,2020,136.0,vistas,12.0,vistas,214.0,vistas,557.0,vistas,104.0,vistas,
MASTERTR,2021,225.0,vistas,34.0,vistas,256.0,vistas,786.0,vistas,95.0,vistas,
MASTERTR,2022,331.0,vistas,55.0,vistas,300.0,vistas,1028.0,vistas,97.0,vistas,
MASTERTR,2023,339.0,vistas,66.0,vistas,365.0,vistas,1233.0,vistas,162.0,vistas,
MASTERTR,2024,500.0,vistas,108.0,vistas,504.0,vistas,1866.0,vistas,187.0,vistas,
MASTERTR,2025,584.0,vistas,131.0,vistas,638.0,vistas,1953.0,vistas,258.0,vistas,
MASTERTR,2026,576.0,vistas,126.0,vistas,817.0,vistas,2244.0,vistas,228.0,vistas,
MATRIMONY,2015,241.0,vistas,-3.0,vistas,-3.0,vistas,103.0,vistas,29.0,vistas,
MATRIMONY,2016,255.0,vistas,-75.0,vistas,-78.0,vistas,124.0,vistas,50.0,vistas,
MATRIMONY,2017,293.0,vistas,43.0,vistas,-29.0,vistas,119.0,vistas,45.0,vistas,
MATRIMONY,2018,335.0,vistas,74.0,vistas,167.0,vistas,273.0,vistas,6.0,vistas,
MATRIMONY,2019,348.0,vistas,42.0,vistas,202.0,vistas,362.0,vistas,52.0,vistas,
MATRIMONY,2020,430.0,vistas,30.0,vistas,228.0,vistas,405.0,vistas,61.0,vistas,
MATRIMONY,2021,378.0,vistas,41.0,vistas,263.0,vistas,453.0,vistas,60.0,vistas,
MATRIMONY,2022,434.0,vistas,54.0,vistas,310.0,vistas,521.0,vistas,69.0,vistas,
MATRIMONY,2023,456.0,vistas,47.0,vistas,253.0,vistas,465.0,vistas,68.0,vistas,
MATRIMONY,2024,481.0,vistas,50.0,vistas,291.0,vistas,502.0,vistas,58.0,vistas,
MATRIMONY,2025,456.0,vistas,45.0,vistas,242.0,vistas,460.0,vistas,53.0,vistas,
MATRIMONY,2026,460.0,vistas,34.0,vistas,206.0,vistas,440.0,vistas,49.0,vistas,
MAWANASUG,2014,,,,,-388.0,vistas,934.0,vistas,504.0,vistas,
MAWANASUG,2016,,,,,-387.0,vistas,1053.0,vistas,482.0,vistas,
MAWANASUG,2017,1191.0,vistas,359.0,vistas,331.0,vistas,1163.0,vistas,244.0,vistas,
MAWANASUG,2018,1344.0,vistas,10.0,vistas,341.0,vistas,1105.0,vistas,143.0,vistas,
MAWANASUG,2019,1165.0,vistas,40.0,vistas,381.0,vistas,1408.0,vistas,239.0,vistas,
MAWANASUG,2020,1161.0,vistas,-83.0,vistas,296.0,vistas,1474.0,vistas,488.0,vistas,
MAWANASUG,2021,1469.0,vistas,73.0,vistas,370.0,vistas,1380.0,vistas,276.0,vistas,
